Num,Clave_Nal,InAI18,InAI17,Cambio_InAI,Cambio_InAI_Factor2,Edad18,Sup18,Esc18,CRend,Crad,CCli,CPrec,CAuto,Cint
2040,CHPER3306,21.42857143,0,21.42857143,1,38,0.76,7,0.4,0.021,0,300,0,0
2041,CHPER3308,21.42857143,0,21.42857143,1,36,2,9,0.2,0.021,0,400,0,0
2042,CHPER3309,7.142857143,0,7.142857143,1,66,2,0,0.5,0.021,1,-200,0,0
2043,CHPER331,14.28571429,7.692307692,6.593406593,1,46,5,6,3.5,0.047,0,-300,-7.2,0
2044,CHPER3310,0,0,0,1,72,1,0,0.5,0,1,0,0,0
2045,CHPER3311,14.28571429,0,14.28571429,1,59,1,4,0.3,0.021,0,500,0,0
2046,CHPER3312,21.42857143,7.692307692,13.73626374,1,77,5,0,1,0.04,0,300,0,0
2047,CHPER3313,7.142857143,0,7.142857143,1,77,1,6,1,0.021,1,-200,0,0
2048,CHPER3314,14.28571429,7.692307692,6.593406593,1,54,2,6,0,0.019,1,-200,0,0
2049,CHPER3315,21.42857143,7.692307692,13.73626374,1,88,3,1,0.5,0.04,0,-300,0,0
2050,CHPER3317,7.142857143,0,7.142857143,1,53,2,0,-0.5,0.021,0,-300,0,0
2051,CHPER3319,21.42857143,15.38461538,6.043956044,1,85,3,0,0,0.018,0,-300,0,0
2052,CHPER332,14.28571429,7.692307692,6.593406593,1,84,2,4,1.2,0.054,0,-200,-1,0
2053,CHPER3320,7.142857143,0,7.142857143,1,44,2,6,-0.2,0.021,0,-300,0,0
2054,CHPER3321,21.42857143,15.38461538,6.043956044,1,77,1,0,3,0.039,-1,-450,50,0.042
2055,CHPER3322,14.28571429,0,14.28571429,1,45,2,2,-0.5,0.052,0,-300,0,0
2056,CHPER3323,7.142857143,0,7.142857143,1,49,2,6,-0.6,0.031,0,-300,-2,0
2057,CHPER3324,21.42857143,15.38461538,6.043956044,1,42,4,9,1,0.039,0,200,-15,0.021
2058,CHPER3325,14.28571429,0,14.28571429,1,75,1,0,0.2,0.042,0,-300,-6,0
2059,CHPER3327,21.42857143,15.38461538,6.043956044,1,45,1.5,9,0,0.07,0,500,0,0
2060,CHPER3329,21.42857143,15.38461538,6.043956044,1,38,3,12,0.5,0.06,1,0,-70,0
2061,CHPER333,14.28571429,7.692307692,6.593406593,1,57,3,6,1,0.073,0,-100,0.5,0
2062,CHPER3330,14.28571429,0,14.28571429,1,64,2,0,0.5,0.042,0,-300,-50,0
2063,CHPER3331,7.142857143,0,7.142857143,1,57,2,0,-0.2,0.021,0,-300,0,0
2064,CHPER3332,21.42857143,15.38461538,6.043956044,1,79,1,1,3.1,0.039,0,-1000,0,0
2065,CHPER3333,7.142857143,0,7.142857143,1,34,1.5,6,0.5,0.021,0,-300,0,0
2066,CHPER3334,7.142857143,0,7.142857143,1,60,1,3,-0.3,0.021,0,-300,-10,0
2067,CHPER3337,21.42857143,15.38461538,6.043956044,1,66,3,0,1,0.06,0,-200,0,0
2068,CHPER334,21.42857143,7.692307692,13.73626374,1,63,3,6,0.5,0.078,1,-400,0,0.021
2069,CHPER3341,21.42857143,15.38461538,6.043956044,1,40,20,9,5,0.039,0,-200,-35,0
2070,CHPER3343,21.42857143,15.38461538,6.043956044,1,62,1,6,1,0.039,-1,0,50,0
2071,CHPER3344,21.42857143,15.38461538,6.043956044,1,52,3,12,0.5,0.039,0,-200,85,0
2072,CHPER3347,21.42857143,15.38461538,6.043956044,1,77,2,9,0.6,0.039,0,-700,40,0
2073,CHPER335,21.42857143,7.692307692,13.73626374,1,70,1.5,6,-1,0.04,0,50,6.7,-0.167
2074,CHPER3351,21.42857143,15.38461538,6.043956044,1,63,1.25,6,2,0.039,0,-100,70,0
2075,CHPER3352,21.42857143,7.692307692,13.73626374,1,77,1.5,1,0,0.04,0,2400,0,0
2076,CHPER3353,14.28571429,7.692307692,6.593406593,1,57,4,3,1.5,0.061,0,-300,-13,0
2077,CHPER3354,7.142857143,7.692307692,-0.549450549,0,71,4,3,1,0.019,0,-300,-19,0
2078,CHPER3360,14.28571429,7.692307692,6.593406593,1,47,3,9,1.5,0.036,0,-250,1.6,0
2079,CHPER3363,28.57142857,7.692307692,20.87912088,1,62,7,6,1,0.061,0,100,-3,0.042
2080,CHPER3366,14.28571429,7.692307692,6.593406593,1,59,5,0,1.5,0.054,0,0,18,0
2081,CHPER3369,14.28571429,7.692307692,6.593406593,1,54,8,6,0,0.008,0,100,-8.3,0.021
2082,CHPER337,7.142857143,7.692307692,-0.549450549,0,42,4,6,-2,0.063,1,-200,-3.7,0
2083,CHPER3371,7.142857143,7.692307692,-0.549450549,0,87,3,3,-1,0.04,0,-200,-2.3,-0.167
2084,CHPER3373,7.142857143,7.692307692,-0.549450549,0,72,2.5,2,0,0.069,0,250,-1.7,0
2085,CHPER3374,21.42857143,7.692307692,13.73626374,1,84,3,4,-2.5,0.092,0,-400,-2,0.042
2086,CHPER3379,14.28571429,7.692307692,6.593406593,1,67,2,6,-0.3,0.019,0,-500,-100,0
2087,CHPER338,7.142857143,7.692307692,-0.549450549,0,71,6,0,4,0.056,1,-100,-0.5,-0.083
2088,CHPER3382,7.142857143,7.692307692,-0.549450549,0,35,3,4,0,0.019,0,-500,-5.3,0
2089,CHPER3383,7.142857143,7.692307692,-0.549450549,0,72,2,2,-1,0.019,0,-400,2.1,0
2090,CHPER3385,14.28571429,7.692307692,6.593406593,1,47,3,6,2,0.042,0,200,0,0
2091,CHPER3386,14.28571429,7.692307692,6.593406593,1,61,6,4,4,0.061,0,600,-7.7,0
2092,CHPER3387,21.42857143,15.38461538,6.043956044,1,36,3.5,6,1.5,0.042,1,-100,-10,0
2093,CHPER339,14.28571429,7.692307692,6.593406593,1,68,9,6,1.75,0.019,0,-800,-2.8,0
2094,CHPER3391,7.142857143,7.692307692,-0.549450549,0,67,3,2,1,0.019,0,700,-4.5,0
2095,CHPER3392,21.42857143,15.38461538,6.043956044,1,46,1.5,6,1,0.042,0,100,5,0.021
2096,CHPER3393,14.28571429,7.692307692,6.593406593,1,52,2,2,-2,0.042,0,1200,25,0
2097,CHPER3395,7.142857143,7.692307692,-0.549450549,0,92,2,1,0,0.04,0,-50,-0.9,0.063
2098,CHPER3396,7.142857143,7.692307692,-0.549450549,0,48,3,3,3.5,0.029,0,-300,-5.3,0
2099,CHPER3398,14.28571429,7.692307692,6.593406593,1,63,2,2,2,0.021,1,700,-15,0
2100,CHPER3399,7.142857143,7.692307692,-0.549450549,0,59,2,4,-3,0.06,-1,-450,0,0
2101,CHPER340,21.42857143,7.692307692,13.73626374,1,67,4,6,1.5,0.075,0,300,-3.8,0
2102,CHPER3400,14.28571429,7.692307692,6.593406593,1,41,4,1,2,0.042,0,1300,0,0.021
2103,CHPER3401,28.57142857,15.38461538,13.18681319,1,56,3,10,-1.9,0.082,1,0,-0.3,0.021
2104,CHPER3402,7.142857143,7.692307692,-0.549450549,0,64,3.5,0,2,0.021,0,500,8,0
2105,CHPER3403,14.28571429,7.692307692,6.593406593,1,48,2.7,6,0,0.042,0,200,-10,0
2106,CHPER3404,21.42857143,7.692307692,13.73626374,1,81,2,0,-1,0.042,0,300,10,0
2107,CHPER3405,21.42857143,7.692307692,13.73626374,1,43,3,6,0.5,0.019,0,-400,-2,0.021
2108,CHPER3406,14.28571429,7.692307692,6.593406593,1,75,1,1,-1.5,0.042,-1,300,23,0
2109,CHPER3407,7.142857143,7.692307692,-0.549450549,0,77,2,3,0.5,0.042,2,500,-10,0.021
2110,CHPER3408,14.28571429,7.692307692,6.593406593,1,37,2.5,6,2.3,0.063,1,1200,17,0
2111,CHPER3409,7.142857143,7.692307692,-0.549450549,0,70,3,3,-0.5,0.021,0,200,0,0
2112,CHPER341,14.28571429,7.692307692,6.593406593,1,68,3,9,1.5,0.033,0,-100,0.5,0
2113,CHPER3410,21.42857143,7.692307692,13.73626374,1,68,3,5,0.5,0.062,0,-200,-2.4,0
2114,CHPER3411,14.28571429,7.692307692,6.593406593,1,57,4,2,2,0.052,0,300,20,0
2115,CHPER3412,21.42857143,7.692307692,13.73626374,1,52,2,6,-1,0.08,0,-50,6,-0.396
2116,CHPER3413,7.142857143,7.692307692,-0.549450549,0,56,2,5,2,0.019,-1,-100,2.1,0.031
2117,CHPER3414,7.142857143,7.692307692,-0.549450549,0,65,4,3,1.5,0.019,0,400,-3.5,0.042
2118,CHPER3415,14.28571429,7.692307692,6.593406593,1,64,4,6,0,-0.013,0,-200,-0.9,0.021
2119,CHPER3418,14.28571429,7.692307692,6.593406593,1,67,3,1,3,0.021,0,300,0,0
2120,CHPER3419,7.142857143,7.692307692,-0.549450549,0,91,3,1,-1,0.021,1,100,1,0.021
2121,CHPER342,21.42857143,15.38461538,6.043956044,1,65,2.5,6,2,0.064,0,-300,-69,0
2122,CHPER3420,14.28571429,7.692307692,6.593406593,1,40,3,6,3,0.019,0,500,-1.3,0
2123,CHPER3421,7.142857143,7.692307692,-0.549450549,0,48,3,6,-2,0.021,0,200,15,0
2124,CHPER3422,21.42857143,7.692307692,13.73626374,1,38,6.14,8,4,0.04,0,600,-2.7,0.094
2125,CHPER3424,21.42857143,7.692307692,13.73626374,1,45,3.5,6,3.5,0.018,0,250,0,0
2126,CHPER3425,14.28571429,7.692307692,6.593406593,1,64,2.92,1,1.5,0.021,0,-100,20,0
2127,CHPER3427,14.28571429,7.692307692,6.593406593,1,53,2,0,1,0.042,0,100,0,0
2128,CHPER3428,14.28571429,7.692307692,6.593406593,1,35,4,5,3,0.052,0,200,-35,0
2129,CHPER343,21.42857143,7.692307692,13.73626374,1,61,3,6,0.5,0.061,0,-400,-3.4,-0.136
2130,CHPER3431,14.28571429,7.692307692,6.593406593,1,47,5,6,2.5,-0.002,0,400,-0.7,-0.167
2131,CHPER3432,14.28571429,7.692307692,6.593406593,1,24,2.5,7,0,0.052,1,200,-4,0
2132,CHPER3447,7.142857143,7.692307692,-0.549450549,0,57,2.5,6,2.5,0.019,1,200,2.6,0
2133,CHPER345,7.142857143,7.692307692,-0.549450549,0,43,2,9,1.7,0.021,1,-100,-10,-0.212
2134,CHPER3458,14.28571429,7.692307692,6.593406593,1,63,4,6,1.5,-0.002,0,300,0,0.031
2135,CHPER3459,14.28571429,7.692307692,6.593406593,1,74,0.75,3,0.5,0.021,1,0,10,0
2136,CHPER346,7.142857143,7.692307692,-0.549450549,0,60,4,3,-4.2,0.042,1,-300,-6.5,0
2137,CHPER3461,14.28571429,7.692307692,6.593406593,1,58,1,6,-2,0.019,0,0,20,0
2138,CHPER3462,14.28571429,7.692307692,6.593406593,1,62,0.72,2,0,0.019,0,50,11,0
2139,CHPER3463,14.28571429,7.692307692,6.593406593,1,56,2,6,1,0.019,0,0,2,0
2140,CHPER3464,21.42857143,7.692307692,13.73626374,1,65,1,3,0.5,0.04,0,-500,1,0
2141,CHPER3465,7.142857143,0,7.142857143,1,65,1,4,-0.5,0.021,0,-300,-6,0
2142,CHPER3466,14.28571429,7.692307692,6.593406593,1,72,2,1,1,0.019,0,-300,7,0
2143,CHPER3467,21.42857143,7.692307692,13.73626374,1,45,2,2,0.5,0.029,0,300,-9,0
2144,CHPER3468,14.28571429,7.692307692,6.593406593,1,65,2,5,0,0.019,0,-250,-5,0
2145,CHPER3469,21.42857143,7.692307692,13.73626374,1,75,2,1,-1,0.04,0,-550,13,0
2146,CHPER347,14.28571429,7.692307692,6.593406593,1,56,3.3,6,1.5,0.042,0,-100,-0.3,0
2147,CHPER3470,14.28571429,7.692307692,6.593406593,1,78,2.5,4,0,0.019,0,-300,5,0
2148,CHPER3471,14.28571429,7.692307692,6.593406593,1,39,2,9,1,0.04,0,200,-5,0
2149,CHPER3473,14.28571429,7.692307692,6.593406593,1,66,1.5,6,-2,0.039,1,-300,-4,0
2150,CHPER3475,14.28571429,7.692307692,6.593406593,1,63,1.5,2,0.8,0.019,0,500,-5,0
2151,CHPER3478,14.28571429,7.692307692,6.593406593,1,53,1.8,7,2,0.019,0,-500,5.5,0
2152,CHPER348,21.42857143,0,21.42857143,1,60,4,8,0,0.042,0,0,1,0
2153,CHPER3480,21.42857143,7.692307692,13.73626374,1,65,3.8,1,-2,0.04,0,-500,-2,0
2154,CHPER3481,21.42857143,7.692307692,13.73626374,1,78,3,0,-0.5,0.019,0,-400,15,0
2155,CHPER3482,14.28571429,7.692307692,6.593406593,1,61,4,2,1.5,0.061,1,-600,-18,0
2156,CHPER3484,14.28571429,7.692307692,6.593406593,1,78,2.5,2,-1.2,0.019,0,200,8,0
2157,CHPER3486,7.142857143,7.692307692,-0.549450549,0,74,3,1,0.2,0.019,1,0,-13,0
2158,CHPER3487,7.142857143,7.692307692,-0.549450549,0,47,2,6,1,0.019,1,-300,-14,0
2159,CHPER3489,21.42857143,7.692307692,13.73626374,1,78,2,2,-1.9,0.04,0,-350,23,0
2160,CHPER349,14.28571429,7.692307692,6.593406593,1,54,6,6,1,-0.002,0,-100,9.1,0
2161,CHPER3491,14.28571429,7.692307692,6.593406593,1,46,1.5,10,-1,0.04,0,0,5,0
2162,CHPER3493,7.142857143,7.692307692,-0.549450549,0,66,1,5,-0.5,0.019,-1,250,11,0
2163,CHPER3495,7.142857143,7.692307692,-0.549450549,0,42,3.04,7,0.5,0.04,1,-300,-19,0
2164,CHPER3497,21.42857143,7.692307692,13.73626374,1,74,3,0,1,0.019,0,300,0,0
2165,CHPER3498,28.57142857,7.692307692,20.87912088,1,46,3,5,0.5,0.04,0,300,0,0
2166,CHPER350,7.142857143,7.692307692,-0.549450549,0,78,4,5,0.5,-0.002,0,-200,-0.9,0
2167,CHPER3501,21.42857143,7.692307692,13.73626374,1,81,1.5,3,-0.5,0.019,0,200,2,0
2168,CHPER3502,21.42857143,7.692307692,13.73626374,1,53,1.2,3,1.5,0.019,0,300,-2,0
2169,CHPER3504,28.57142857,7.692307692,20.87912088,1,58,4,5,1,0.04,0,200,-2,0
2170,CHPER3506,28.57142857,7.692307692,20.87912088,1,51,0.75,5,0,0.04,0,200,-15,0
2171,CHPER3508,28.57142857,7.692307692,20.87912088,1,56,1.7,5,0.5,0.04,0,300,0,0
2172,CHPER351,21.42857143,15.38461538,6.043956044,1,39,3.88,12,2,0.019,0,-1150,-4,0
2173,CHPER3510,28.57142857,7.692307692,20.87912088,1,55,3,4,2,0.04,0,100,0,0
2174,CHPER3513,28.57142857,7.692307692,20.87912088,1,61,2,2,0.5,0.019,0,200,-2,0
2175,CHPER3514,21.42857143,7.692307692,13.73626374,1,52,3,3,1,0.019,0,400,0,0
2176,CHPER3516,7.142857143,7.692307692,-0.549450549,0,46,2,5,0,0.019,1,-300,-14,0
2177,CHPER3517,28.57142857,7.692307692,20.87912088,1,75,1.9,0,0,0.04,0,200,0,0
2178,CHPER3518,28.57142857,7.692307692,20.87912088,1,46,2,4,-0.5,0.04,0,300,0,0
2179,CHPER352,14.28571429,7.692307692,6.593406593,1,58,2,6,2,0.054,0,-100,2.3,0.042
2180,CHPER3523,21.42857143,7.692307692,13.73626374,1,65,1,2,0.5,0.019,0,100,0,0
2181,CHPER3524,21.42857143,7.692307692,13.73626374,1,43,1.5,5,2,0.019,0,200,0,0
2182,CHPER3525,28.57142857,7.692307692,20.87912088,1,76,3,0,0,0.04,0,0,-10,0
2183,CHPER3526,35.71428571,0,35.71428571,1,44,2,5,1,0.063,0,100,-10,0
2184,CHPER3528,28.57142857,7.692307692,20.87912088,1,51,4,3,0,0.042,0,200,0,0
2185,CHPER3529,21.42857143,7.692307692,13.73626374,1,54,3,3,1,0.04,0,-100,0,0
2186,CHPER353,21.42857143,7.692307692,13.73626374,1,43,4,9,2,0.057,0,-200,-10,0.105
2187,CHPER3530,28.57142857,7.692307692,20.87912088,1,48,3.5,6,1,0.04,0,100,5,0
2188,CHPER3531,28.57142857,7.692307692,20.87912088,1,48,2.8,5,0.5,0.04,0,-100,0,0
2189,CHPER3532,28.57142857,7.692307692,20.87912088,1,50,1.2,6,1,0.04,0,100,-5,0
2190,CHPER3533,28.57142857,7.692307692,20.87912088,1,64,2,1,1,0.029,1,100,-2,0
2191,CHPER3534,21.42857143,7.692307692,13.73626374,1,67,2,4,0,0.019,0,100,-15,0
2192,CHPER3535,21.42857143,7.692307692,13.73626374,1,49,4,6,0.5,0.082,0,300,-4,0.021
2193,CHPER3536,7.142857143,0,7.142857143,1,55,4,1,-2,0.021,0,0,-10,0
2194,CHPER3537,7.142857143,0,7.142857143,1,51,1.9,12,1,0.021,0,0,-10,0
2195,CHPER3539,0,0,0,1,90,2,0,-3.8,0,0,-1500,0,0
2196,CHPER354,14.28571429,7.692307692,6.593406593,1,62,6,6,3.8,0.019,0,600,-9.5,0.031
2197,CHPER3540,28.57142857,7.692307692,20.87912088,1,62,1,6,0.1,0.04,1,100,3,0
2198,CHPER3541,21.42857143,0,21.42857143,1,43,2,9,1,0.042,1,0,-3,0
2199,CHPER3542,14.28571429,7.692307692,6.593406593,1,68,3,3,-0.1,0.019,1,-500,25,0
2200,CHPER3545,7.142857143,7.692307692,-0.549450549,0,49,1.5,5,2,0.019,0,300,5.1,-0.313
2201,CHPER3548,0,0,0,1,76,1,1,0,0,0,-700,85,0
2202,CHPER355,21.42857143,7.692307692,13.73626374,1,59,4,6,0.5,0.082,0,250,-9.5,-0.167
2203,CHPER3550,21.42857143,15.38461538,6.043956044,1,53,2,6,-0.1,0.019,0,-375,3.6,-0.503
2204,CHPER3551,7.142857143,15.38461538,-8.241758242,0,68,1,0,-0.5,0,0,0,0,0
2205,CHPER3552,14.28571429,7.692307692,6.593406593,1,74,4,5,0.3,0.018,0,-400,0,-0.574
2206,CHPER3554,7.142857143,0,7.142857143,1,32,1.5,5,0,0.021,0,400,0,0
2207,CHPER356,21.42857143,7.692307692,13.73626374,1,52,7,6,1,0.05,0,-200,-7.2,0.042
2208,CHPER357,14.28571429,15.38461538,-1.098901099,0,86,4,0,3.5,0.075,0,0,-0.9,0
2209,CHPER358,7.142857143,7.692307692,-0.549450549,0,33,2,4,0,-0.002,0,0,0,0
2210,CHPER359,7.142857143,7.692307692,-0.549450549,0,76,1,0,0,-0.002,0,0,0,0
2211,CHPER360,7.142857143,7.692307692,-0.549450549,0,76,4,0,-1,-0.002,0,0,0,0
2212,CHPER361,7.142857143,7.692307692,-0.549450549,0,63,1,0,-0.5,-0.002,0,0,0,0
2213,CHPER362,7.142857143,7.692307692,-0.549450549,0,55,3,6,0.7,-0.002,0,0,0,0
2214,CHPER363,7.142857143,7.692307692,-0.549450549,0,48,2,6,-0.5,-0.002,0,0,0,0
2215,CHPER364,7.142857143,7.692307692,-0.549450549,0,55,2,0,-0.5,-0.002,0,0,0,0
2216,CHPER365,7.142857143,7.692307692,-0.549450549,0,37,4,6,0,-0.002,0,0,0,0
2217,CHPER366,7.142857143,7.692307692,-0.549450549,0,45,4,6,0,-0.002,0,0,0,0
2218,CHPER367,7.142857143,7.692307692,-0.549450549,0,73,4,0,0,-0.002,0,0,0,0
2219,CHPER368,7.142857143,7.692307692,-0.549450549,0,55,3,0,0,-0.002,0,0,0,0
2220,CHPER369,7.142857143,7.692307692,-0.549450549,0,44,3,6,-0.1,-0.002,0,-300,0,0
2221,CHPER370,7.142857143,7.692307692,-0.549450549,0,63,2,0,0,-0.002,0,0,0,0
2222,CHPER371,7.142857143,7.692307692,-0.549450549,0,68,4,0,0,-0.002,0,0,0,0
2223,CHPER373,7.142857143,7.692307692,-0.549450549,0,41,3,3,-0.5,-0.002,0,0,0,0
2224,CHPER374,7.142857143,7.692307692,-0.549450549,0,64,3,0,0,-0.002,0,0,0,0
2225,CHPER375,7.142857143,7.692307692,-0.549450549,0,45,3,6,0,-0.002,0,0,0,0
2226,CHPER376,7.142857143,7.692307692,-0.549450549,0,52,2,3,0,-0.002,0,100,0,0
2227,CHPER377,7.142857143,7.692307692,-0.549450549,0,41,4,6,0,-0.002,0,0,0,0
2228,CHPER378,7.142857143,7.692307692,-0.549450549,0,44,1,6,0,-0.002,0,0,0,0
2229,CHPER379,7.142857143,7.692307692,-0.549450549,0,42,3,6,0,-0.002,0,0,0,0
2230,CHPER380,7.142857143,7.692307692,-0.549450549,0,39,2,3,0,-0.002,0,0,0,0
2231,CHPER381,7.142857143,7.692307692,-0.549450549,0,41,2,6,0,-0.002,0,0,-5,0
2232,CHPER382,7.142857143,7.692307692,-0.549450549,0,62,2,0,0,-0.002,0,0,0,0
2233,CHPER383,7.142857143,7.692307692,-0.549450549,0,43,4,6,0,-0.002,0,0,0,0
2234,CHPER384,7.142857143,7.692307692,-0.549450549,0,41,4,6,0,-0.002,0,100,0,0
2235,CHPER386,7.142857143,7.692307692,-0.549450549,0,44,3,6,0,-0.002,0,0,0,0
2236,CHPER387,7.142857143,7.692307692,-0.549450549,0,43,2.5,6,0,-0.002,0,0,0,0
2237,CHPER388,7.142857143,7.692307692,-0.549450549,0,33,4,3,-2,0.019,0,0,0,0
2238,CHPER389,14.28571429,15.38461538,-1.098901099,0,61,3,6,0,-0.002,0,0,0,0
2239,CHPER390,14.28571429,15.38461538,-1.098901099,0,51,2,0,0,-0.002,0,0,0,0
2240,CHPER391,7.142857143,7.692307692,-0.549450549,0,47,3.5,6,0,-0.002,0,0,0,0
2241,CHPER392,7.142857143,7.692307692,-0.549450549,0,82,1.97,0,0,-0.002,-1,0,0,0
2242,CHPER393,7.142857143,7.692307692,-0.549450549,0,37,1,6,0,-0.002,-1,0,0,0
2243,CHPER394,7.142857143,7.692307692,-0.549450549,0,49,1.93,6,0,-0.002,0,0,0,0
2244,CHPER395,7.142857143,7.692307692,-0.549450549,0,61,2.3,0,0,-0.002,-1,0,0,0
2245,CHPER396,14.28571429,7.692307692,6.593406593,1,38,3.5,6,0,0.021,0,1000,0,0
2246,CHPER397,14.28571429,15.38461538,-1.098901099,0,43,3.5,4,0,-0.002,0,0,0,0
2247,CHPER398,7.142857143,0,7.142857143,1,61,1.65,0,0,0.021,0,0,5,0
2248,CHPER399,14.28571429,15.38461538,-1.098901099,0,42,2.7,6,0,-0.002,0,0,0,0
2249,CHPER400,14.28571429,15.38461538,-1.098901099,0,48,3.5,3,0,-0.002,0,0,0,0
2250,CHPER401,14.28571429,15.38461538,-1.098901099,0,56,3.37,0,0,-0.002,0,0,0,0
2251,CHPER402,7.142857143,7.692307692,-0.549450549,0,58,1.57,0,0,-0.002,0,0,0,0
2252,CHPER403,14.28571429,15.38461538,-1.098901099,0,41,3.5,6,0,-0.002,0,0,0,0
2253,CHPER404,14.28571429,15.38461538,-1.098901099,0,89,3.25,0,-0.25,-0.002,0,0,0,0
2254,CHPER405,14.28571429,15.38461538,-1.098901099,0,61,3.5,6,0,-0.002,0,0,0,0
2255,CHPER406,14.28571429,15.38461538,-1.098901099,0,63,2.5,6,0,-0.002,0,0,0,0
2256,CHPER407,21.42857143,7.692307692,13.73626374,1,65,2,8,0.3,0.019,0,0,-5,0
2257,CHPER408,21.42857143,15.38461538,6.043956044,1,62,1.2,10,0,0.018,0,100,-35,0
2258,CHPER409,21.42857143,15.38461538,6.043956044,1,66,3,5,0.2,0.018,0,0,0,0
2259,CHPER410,21.42857143,15.38461538,6.043956044,1,61,1.5,8,0,0.018,0,0,-48,0
2260,CHPER411,14.28571429,7.692307692,6.593406593,1,56,1.5,0,0.2,0.039,0,-500,-35,0
2261,CHPER412,21.42857143,7.692307692,13.73626374,1,65,1.2,9,0,0.019,0,-500,0,0
2262,CHPER413,21.42857143,15.38461538,6.043956044,1,64,1,5,-0.3,0.018,0,-500,-30,0
2263,CHPER414,14.28571429,7.692307692,6.593406593,1,60,1,2,0.1,0.019,0,-500,-45,0
2264,CHPER415,14.28571429,15.38461538,-1.098901099,0,76,1,0,-0.3,0.018,0,-500,-20,0
2265,CHPER416,21.42857143,15.38461538,6.043956044,1,40,1,12,-0.2,0.018,0,-500,-25,0
2266,CHPER417,21.42857143,15.38461538,6.043956044,1,66,1.5,4,-0.3,0.018,0,-500,-20,0
2267,CHPER418,21.42857143,15.38461538,6.043956044,1,71,2,0,0,0.018,0,100,-35,0
2268,CHPER419,21.42857143,15.38461538,6.043956044,1,41,1,9,0.1,0.018,0,100,-44,0
2269,CHPER420,21.42857143,15.38461538,6.043956044,1,63,1,6,0,0.018,0,100,-39,0
2270,CHPER422,21.42857143,15.38461538,6.043956044,1,55,1,3,0.2,0.018,0,-1000,-59,0.021
2271,CHPER423,28.57142857,7.692307692,20.87912088,1,52,3.45,6,0.2,0.019,0,0,0,0
2272,CHPER424,21.42857143,7.692307692,13.73626374,1,41,1.5,7,0.4,0.019,0,0,0,0
2273,CHPER425,21.42857143,7.692307692,13.73626374,1,49,1.5,5,0,0.019,0,0,-63,0
2274,CHPER426,21.42857143,0,21.42857143,1,49,1,9,0.3,0.021,0,0,-62,0
2275,CHPER427,21.42857143,0,21.42857143,1,54,1.69,2,0.4,0.021,0,0,0,0
2276,CHPER428,21.42857143,0,21.42857143,1,79,2,3,0.5,0.021,0,0,0,0
2277,CHPER429,21.42857143,0,21.42857143,1,60,1,9,0.4,0.021,0,700,-59,0
2278,CHPER430,28.57142857,0,28.57142857,1,57,1.24,9,0.3,0.021,0,0,0,0
2279,CHPER431,21.42857143,7.692307692,13.73626374,1,75,3,6,0.3,0.019,0,0,0,0
2280,CHPER432,21.42857143,15.38461538,6.043956044,1,49,1.5,7,0.1,0.018,0,-1500,-90,0.21
2281,CHPER433,14.28571429,0,14.28571429,1,65,1,6,0.4,0.021,0,-500,-45,0
2282,CHPER434,7.142857143,0,7.142857143,1,72,1,0,0,0.021,0,-500,-45,0
2283,CHPER435,21.42857143,0,21.42857143,1,47,1,8,0.4,0.021,0,0,0,0
2284,CHPER436,21.42857143,7.692307692,13.73626374,1,57,4,7,0.1,0.019,0,0,-69,0
2285,CHPER437,28.57142857,0,28.57142857,1,89,2.13,0,0.6,0.021,0,500,-30,0
2286,CHPER438,21.42857143,0,21.42857143,1,71,1.5,2,0.3,0.021,0,0,-69,0
2287,CHPER439,21.42857143,7.692307692,13.73626374,1,50,1,5,0.2,0.019,0,500,-75,0
2288,CHPER440,21.42857143,15.38461538,6.043956044,1,54,1.6,6,0,0.018,0,100,-38.2,0
2289,CHPER441,7.142857143,0,7.142857143,1,84,1,8,0.1,0.021,-1,-400,5,0
2290,CHPER442,14.28571429,0,14.28571429,1,62,1.5,3,0,0.021,0,-1500,-35,0
2291,CHPER443,14.28571429,0,14.28571429,1,72,1,2,0,0.021,0,-500,-30,0
2292,CHPER444,14.28571429,0,14.28571429,1,47,1,6,0.5,0.021,0,-300,-50,0
2293,CHPER445,21.42857143,7.692307692,13.73626374,1,59,1,0,-0.2,0.018,0,-500,-30,0
2294,CHPER446,14.28571429,0,14.28571429,1,86,1,0,0,0.021,0,-500,-30,0
2295,CHPER447,14.28571429,0,14.28571429,1,85,1,2,0,0.021,0,-500,-45,0
2296,CHPER448,14.28571429,0,14.28571429,1,56,1,12,0.2,0.021,0,-500,-35,0
2297,CHPER449,14.28571429,0,14.28571429,1,28,1,12,0.1,0.021,0,-500,-30,0.021
2298,CHPER450,21.42857143,0,21.42857143,1,48,1.5,8,0.2,0.021,0,100,-75,0
2299,CHPER451,21.42857143,0,21.42857143,1,62,2,2,0.2,0.021,0,100,-64,0
2300,CHPER452,21.42857143,0,21.42857143,1,51,2.37,4,0.2,0.021,0,100,-62,0
2301,CHPER453,7.142857143,0,7.142857143,1,66,1.5,3,0.5,0.021,-1,0,5,0.021
2302,CHPER455,21.42857143,7.692307692,13.73626374,1,75,1,0,0,0.019,0,100,-75,0
2303,CHPER507,21.42857143,7.692307692,13.73626374,1,42,0.25,9,-1,0.061,1,400,-50,0
2304,CHPER508,21.42857143,7.692307692,13.73626374,1,70,1,1,-0.4,0.019,0,-1100,40,0
